03-Dec-1986,1986-12-03
"august 6, 2005",2005-08-06
9 02 99,1999-02-09
09.02.90,1990-02-09
09.09.08,2008-09-09
01-Apr-1973,1973-04-01
1 JUL 2007,2007-07-01
18 march 1975,1975-03-18
25 JANUARY 1973,1973-01-25
DECEMBER 8 2004,2004-12-08
"FRIDAY, 29 APRIL, 1977",1977-04-29
"October 1, 2004",2004-10-01
"december 1, 1998",1998-12-01
08.02.98,1998-02-08
"June 6, 1976",1976-06-06
"15 august, 2001",2001-08-15
21 Dec 2014,2014-12-21
7 January 2019,2019-01-07
"07, Sep 2008",2008-09-07
30 March 1987,1987-03-30
"10 Mar, 1994",1994-03-10
06 may 1987,1987-05-06
"6 NOV, 2009",2009-11-06
26 july 1975,1975-07-26
05 APR 2004,2004-04-05
"TUESDAY, 9 FEBRUARY, 1971",1971-02-09
"2 OCTOBER, 1977",1977-10-02
"January 8, 2015",2015-01-08
1 JULY 2001,2001-07-01
21 MAR 1982,1982-03-21
26-MAY-1982,1982-05-26
28 SEPTEMBER 1996,1996-09-28
29 01 73,1973-01-29
2 SEPTEMBER 1975,1975-09-02
29-Apr-1998,1998-04-29
7 12 17,2017-12-07
04/04/90,1990-04-04
"14 May, 1991",1991-05-14
17.12.09,2009-12-17
11 04 19,2019-04-11
18 DEC 2000,2000-12-18
12 August 2015,2015-08-12
"14 august, 2000",2000-08-14
13-JUN-2012,2012-06-13
15 January 1988,1988-01-15
"24 Mar, 1993",1993-03-24
"27 SEPTEMBER, 1982",1982-09-27
"SUNDAY, 13 MAY, 1984",1984-05-13
"06, aug 1982",1982-08-06
april 29 1975,1975-04-29
8 FEBRUARY 2011,2011-02-08
25.08.87,1987-08-25
"October 29, 2015",2015-10-29
March 27 1977,1977-03-27
"10, Jul 1999",1999-07-10
13 05 06,2006-05-13
22 March 1971,1971-03-22
"26 MAY, 1970",1970-05-26
16 11 96,1996-11-16
10 DEC 1977,1977-12-10
"November 27, 1970",1970-11-27
8 09 81,1981-09-08
18 AUG 2014,2014-08-18
"20 JUN, 2002",2002-06-20
April 25 2001,2001-04-25
28 January 2017,2017-01-28
26-jul-1997,1997-07-26
04.10.14,2014-10-04
"Thursday, 16 December, 2010",2010-12-16
"26 May, 2019",2019-05-26
"14 Feb, 2003",2003-02-14
"10 August, 1990",1990-08-10
02/02/12,2012-02-02
21 dec 2011,2011-12-21
JULY 19 1994,1994-07-19
"31, Dec 2016",2016-12-31
8 november 2015,2015-11-08
"22 Dec, 2016",2016-12-22
10 dec 2015,2015-12-10
"NOVEMBER 17, 1996",1996-11-17
"6 AUGUST, 1990",1990-08-06
19 DECEMBER 1975,1975-12-19
"JULY 7, 1978",1978-07-07
13 March 1979,1979-03-13
"11 dec, 1970",1970-12-11
December 26 1982,1982-12-26
13 08 77,1977-08-13
30 jan 1971,1971-01-30
13 05 17,2017-05-13
23 October 1982,1982-10-23
29 OCTOBER 1971,1971-10-29
28.03.84,1984-03-28
28 09 02,2002-09-28
february 20 2014,2014-02-20
17 nov 1979,1979-11-17
20 03 14,2014-03-20
"15, jun 1986",1986-06-15
28/08/99,1999-08-28
8 august 2012,2012-08-08
26.08.06,2006-08-26
DECEMBER 29 1982,1982-12-29
"november 10, 1975",1975-11-10
24 jun 1990,1990-06-24
15 July 2001,2001-07-15
"31 jan, 1980",1980-01-31
"Thursday, 4 April, 2002",2002-04-04
16 september 1998,1998-09-16
27 june 1971,1971-06-27
4 12 77,1977-12-04
21 04 81,1981-04-21
MAY 16 1980,1980-05-16
"OCTOBER 24, 2017",2017-10-24
"April 20, 2000",2000-04-20
"3 january, 2003",2003-01-03
31 January 2002,2002-01-31
3 may 1971,1971-05-03
03-Aug-2000,2000-08-03
28 OCTOBER 2009,2009-10-28
6 JULY 1986,1986-07-06
14 SEPTEMBER 1983,1983-09-14
24 jan 1990,1990-01-24
"01, OCT 2008",2008-10-01
28 aug 1996,1996-08-28
"JUNE 19, 1973",1973-06-19
19 SEPTEMBER 1992,1992-09-19
15-JUL-1970,1970-07-15
"DECEMBER 26, 1976",1976-12-26
"24 november, 2012",2012-11-24
12 JULY 2018,2018-07-12
21/05/99,1999-05-21
"15 April, 1998",1998-04-15
25 sep 2003,2003-09-25
18/05/09,2009-05-18
JULY 19 2010,2010-07-19
OCTOBER 2 2019,2019-10-02
"september 21, 2007",2007-09-21
"SUNDAY, 15 OCTOBER, 1989",1989-10-15
"sunday, 9 july, 1972",1972-07-09
5 03 03,2003-03-05
14.03.97,1997-03-14
30.01.03,2003-01-30
07.12.04,2004-12-07
"22, mar 2010",2010-03-22
24 April 2019,2019-04-24
"friday, 12 august, 2011",2011-08-12
"08, MAR 2016",2016-03-08
15 mar 2003,2003-03-15
13-Oct-1985,1985-10-13
"friday, 10 august, 2018",2018-08-10
17 feb 1974,1974-02-17
14 DECEMBER 2005,2005-12-14
"18 apr, 1971",1971-04-18
19 September 1998,1998-09-19
"monday, 23 march, 2009",2009-03-23
"SUNDAY, 30 JUNE, 1991",1991-06-30
26 august 2007,2007-08-26
"april 28, 1974",1974-04-28
"24 MAR, 1988",1988-03-24
"wednesday, 12 february, 2014",2014-02-12
"22 MAY, 1998",1998-05-22
18/03/02,2002-03-18
"16, dec 1977",1977-12-16
"SEPTEMBER 3, 2003",2003-09-03
17 may 2012,2012-05-17
21 Dec 2013,2013-12-21
06/08/93,1993-08-06
5 July 2000,2000-07-05
19 Jun 2017,2017-06-19
8 September 1999,1999-09-08
"2 june, 1971",1971-06-02
"23, DEC 1980",1980-12-23
august 7 1989,1989-08-07
03/06/19,2019-06-03
30 january 1983,1983-01-30
"FRIDAY, 7 DECEMBER, 2001",2001-12-07
26 MAY 1993,1993-05-26
25.10.99,1999-10-25
17.10.85,1985-10-17
"18 JULY, 2004",2004-07-18
13 dec 1984,1984-12-13
28 december 2009,2009-12-28
AUGUST 12 2016,2016-08-12
"29 January, 1993",1993-01-29
22 DEC 2010,2010-12-22
"september 2, 2018",2018-09-02
15 september 2014,2014-09-15
17 NOVEMBER 2001,2001-11-17
"4 DECEMBER, 1978",1978-12-04
19 December 1989,1989-12-19
"15 MARCH, 2019",2019-03-15
30 May 2018,2018-05-30
25 july 1996,1996-07-25
May 15 1998,1998-05-15
22 october 2015,2015-10-22
27 May 2014,2014-05-27
08-jul-1994,1994-07-08
21 FEBRUARY 2002,2002-02-21
10 JANUARY 1981,1981-01-10
25.04.12,2012-04-25
07/02/84,1984-02-07
March 22 1989,1989-03-22
1 January 2017,2017-01-01
"13, Nov 1975",1975-11-13
24-may-2015,2015-05-24
11 NOVEMBER 2002,2002-11-11
October 14 1978,1978-10-14
"OCTOBER 17, 1981",1981-10-17
30-Jul-1983,1983-07-30
21/08/80,1980-08-21
22 March 2011,2011-03-22
30/06/03,2003-06-30
12 11 76,1976-11-12
"23 APRIL, 1998",1998-04-23
7 08 03,2003-08-07
31 Aug 1990,1990-08-31
21 DEC 1985,1985-12-21
02 apr 1984,1984-04-02
23 november 2007,2007-11-23
"March 15, 1973",1973-03-15
27 MAR 1971,1971-03-27
01.06.94,1994-06-01
1 October 1987,1987-10-01
19 04 94,1994-04-19
25 january 2016,2016-01-25
17 OCTOBER 1980,1980-10-17
"November 21, 1981",1981-11-21
06.04.04,2004-04-06
5 MAR 1972,1972-03-05
02-MAY-1974,1974-05-02
DECEMBER 25 1992,1992-12-25
22 april 1999,1999-04-22
3 october 1977,1977-10-03
"Tuesday, 10 January, 2012",2012-01-10
5 june 1985,1985-06-05
"19, mar 1978",1978-03-19
30.03.08,2008-03-30
1 04 85,1985-04-01
"05, FEB 2003",2003-02-05
19/07/87,1987-07-19
27 February 1993,1993-02-27
05.03.94,1994-03-05
"6 March, 1973",1973-03-06
27 nov 2007,2007-11-27
"15 mar, 1988",1988-03-15
"tuesday, 15 april, 1980",1980-04-15
18 December 2016,2016-12-18
"27 January, 2005",2005-01-27
february 14 2011,2011-02-14
24 Jul 2015,2015-07-24
1 02 77,1977-02-01
26 january 2018,2018-01-26
07.06.73,1973-06-07
"18 OCT, 1999",1999-10-18
9 February 2001,2001-02-09
20 JULY 1977,1977-07-20
"16 march, 1977",1977-03-16
"20 Jul, 2011",2011-07-20
28 Jun 2011,2011-06-28
"december 6, 1976",1976-12-06
11 april 2008,2008-04-11
"09, Nov 1972",1972-11-09
"10 july, 2004",2004-07-10
05 MAR 1977,1977-03-05
14 May 1981,1981-05-14
12 Nov 2012,2012-11-12
"13 JANUARY, 1978",1978-01-13
23 december 1983,1983-12-23
11-aug-1994,1994-08-11
8 SEPTEMBER 1980,1980-09-08
"26 Jul, 2019",2019-07-26
"friday, 17 november, 1989",1989-11-17
march 11 2018,2018-03-11
17.01.00,2000-01-17
"june 5, 2004",2004-06-05
1 december 2003,2003-12-01
7 NOVEMBER 2019,2019-11-07
"03, OCT 1976",1976-10-03
2 JULY 1980,1980-07-02
13.01.14,2014-01-13
02-OCT-1994,1994-10-02
October 8 1992,1992-10-08
18 05 79,1979-05-18
15 05 78,1978-05-15
"WEDNESDAY, 28 SEPTEMBER, 1983",1983-09-28
"FRIDAY, 19 NOVEMBER, 1999",1999-11-19
17 April 1998,1998-04-17
13 june 1970,1970-06-13
SEPTEMBER 11 1986,1986-09-11
26 MARCH 2002,2002-03-26
24 Mar 1993,1993-03-24
07-jul-1989,1989-07-07
14 MAY 2004,2004-05-14
27 august 1981,1981-08-27
"Monday, 20 October, 1975",1975-10-20
February 7 1988,1988-02-07
6 may 1995,1995-05-06
02/09/18,2018-09-02
30 MAR 1998,1998-03-30
"17, Jul 1994",1994-07-17
"31, oct 2012",2012-10-31
3 April 2015,2015-04-03
"14, Sep 1986",1986-09-14
26/04/80,1980-04-26
"16, JAN 2006",2006-01-16
"12 SEP, 1998",1998-09-12
12 july 1985,1985-07-12
23 MAY 1979,1979-05-23
8 03 99,1999-03-08
February 18 1998,1998-02-18
8 november 1997,1997-11-08
"WEDNESDAY, 21 MARCH, 2001",2001-03-21
15 FEBRUARY 2005,2005-02-15
4 JUNE 2016,2016-06-04
14 August 1994,1994-08-14
10/01/72,1972-01-10
13 February 2000,2000-02-13
28 nov 1979,1979-11-28
"5 September, 1970",1970-09-05
1 NOVEMBER 2018,2018-11-01
16.03.05,2005-03-16
26 SEP 1974,1974-09-26
"09, Oct 1975",1975-10-09
"8 JANUARY, 1993",1993-01-08
4 June 1991,1991-06-04
2 MAY 1997,1997-05-02
8 03 81,1981-03-08
16 JULY 1999,1999-07-16
8 03 74,1974-03-08
05.10.96,1996-10-05
july 10 1972,1972-07-10
"thursday, 4 december, 2014",2014-12-04
26 aug 2013,2013-08-26
"WEDNESDAY, 9 APRIL, 1980",1980-04-09
5 02 09,2009-02-05
"DECEMBER 7, 1973",1973-12-07
24-Dec-2012,2012-12-24
18-Jul-2018,2018-07-18
"DECEMBER 9, 2014",2014-12-09
"Monday, 16 May, 2005",2005-05-16
15/02/90,1990-02-15
14 07 98,1998-07-14
May 10 1997,1997-05-10
2 05 16,2016-05-02
09-Sep-2017,2017-09-09
"tuesday, 4 september, 2007",2007-09-04
16 sep 1990,1990-09-16
07/02/19,2019-02-07
07.05.91,1991-05-07
"03, jun 1993",1993-06-03
"16 Jul, 1970",1970-07-16
"Saturday, 14 January, 1989",1989-01-14
01-Dec-2005,2005-12-01
16 july 2011,2011-07-16
30/12/79,1979-12-30
27 August 2017,2017-08-27
27-jun-1997,1997-06-27
13 May 2000,2000-05-13
"October 25, 2013",2013-10-25
17 DEC 1983,1983-12-17
January 18 2007,2007-01-18
27/06/12,2012-06-27
"26, JAN 2012",2012-01-26
16-may-2014,2014-05-16
02 FEB 2000,2000-02-02
18-jun-2017,2017-06-18
30.06.93,1993-06-30
23/02/14,2014-02-23
"12, jul 1997",1997-07-12
"5 jun, 1983",1983-06-05
9 july 1990,1990-07-09
26 09 75,1975-09-26
07.07.72,1972-07-07
"Friday, 28 July, 2006",2006-07-28
05/10/92,1992-10-05
"16, jul 1996",1996-07-16
06 May 2019,2019-05-06
2 december 2018,2018-12-02
"29 july, 1978",1978-07-29
2 06 05,2005-06-02
"20 Oct, 2006",2006-10-20
April 28 1989,1989-04-28
18 july 1984,1984-07-18
26 April 1976,1976-04-26
26-Oct-2004,2004-10-26
20/07/07,2007-07-20
2 04 91,1991-04-02
23.06.05,2005-06-23
"MARCH 9, 1993",1993-03-09
"05, Apr 2013",2013-04-05
21 November 1980,1980-11-21
"06, aug 1971",1971-08-06
25 nov 1971,1971-11-25
29/09/06,2006-09-29
27 april 2010,2010-04-27
9 August 1987,1987-08-09
"JUNE 4, 1986",1986-06-04
SEPTEMBER 7 1990,1990-09-07
JUNE 10 2019,2019-06-10
8 October 1998,1998-10-08
20 may 2004,2004-05-20
"july 8, 1977",1977-07-08
October 24 2019,2019-10-24
"TUESDAY, 29 JANUARY, 1974",1974-01-29
20-may-1995,1995-05-20
5 SEP 1987,1987-09-05
31 AUG 2012,2012-08-31
"14 july, 2004",2004-07-14
"14 FEBRUARY, 1994",1994-02-14
05 JUN 1978,1978-06-05
APRIL 1 1973,1973-04-01
"SATURDAY, 19 APRIL, 2014",2014-04-19
28 Jun 1978,1978-06-28
15.07.00,2000-07-15
11/04/90,1990-04-11
"14 dec, 2008",2008-12-14
10 may 1970,1970-05-10
2 November 2000,2000-11-02
"25 JAN, 1993",1993-01-25
"25 JANUARY, 1986",1986-01-25
30 jul 2009,2009-07-30
27 June 2008,2008-06-27
"19 Aug, 2018",2018-08-19
19 Sep 2012,2012-09-19
"April 16, 2015",2015-04-16
16 Apr 2006,2006-04-16
12 july 2010,2010-07-12
"November 30, 1985",1985-11-30
"3 november, 1993",1993-11-03
12 may 1990,1990-05-12
13 MAY 1989,1989-05-13
"May 21, 2015",2015-05-21
"friday, 24 august, 2018",2018-08-24
23/12/08,2008-12-23
05/10/15,2015-10-05
12/07/79,1979-07-12
12.08.18,2018-08-12
"13 Sep, 1995",1995-09-13
13 MAY 2005,2005-05-13
07.11.86,1986-11-07
"28, Feb 1977",1977-02-28
23 APRIL 1992,1992-04-23
"22, FEB 2005",2005-02-22
18 August 2009,2009-08-18
07 feb 1983,1983-02-07
"TUESDAY, 2 AUGUST, 1994",1994-08-02
"30 Nov, 2000",2000-11-30
1 september 1976,1976-09-01
"22 Dec, 1979",1979-12-22
05/06/18,2018-06-05
20/12/98,1998-12-20
JANUARY 15 1998,1998-01-15
July 30 1975,1975-07-30
11/04/76,1976-04-11
26/03/74,1974-03-26
"30 November, 1998",1998-11-30
07-nov-1978,1978-11-07
30 MAY 2002,2002-05-30
August 13 1984,1984-08-13
"12 may, 2000",2000-05-12
25 APR 1975,1975-04-25
"17 february, 1995",1995-02-17
"22 january, 2016",2016-01-22
october 24 2005,2005-10-24
"29 may, 1997",1997-05-29
11 JANUARY 2010,2010-01-11
"JANUARY 15, 2008",2008-01-15
25 april 2005,2005-04-25
"12 nov, 1996",1996-11-12
"saturday, 12 december, 1987",1987-12-12
05 OCT 2009,2009-10-05
12-Dec-2003,2003-12-12
24/04/13,2013-04-24
25 OCTOBER 1998,1998-10-25
13 december 1999,1999-12-13
20/11/16,2016-11-20
25 april 2003,2003-04-25
"17 OCT, 2019",2019-10-17
"SATURDAY, 16 MAY, 1998",1998-05-16
30 january 1981,1981-01-30
28 October 1979,1979-10-28
02/06/04,2004-06-02
"26, AUG 1978",1978-08-26
27 DECEMBER 2002,2002-12-27
"24 May, 2018",2018-05-24
"23 FEB, 2001",2001-02-23
21 OCTOBER 1978,1978-10-21
"11, DEC 2017",2017-12-11
"3 dec, 2004",2004-12-03
"TUESDAY, 3 JANUARY, 2006",2006-01-03
"13 january, 1978",1978-01-13
5 APRIL 2017,2017-04-05
21 06 84,1984-06-21
"28, Dec 2000",2000-12-28
19 March 2002,2002-03-19
21.03.72,1972-03-21
"september 3, 1980",1980-09-03
16.01.08,2008-01-16
18 FEB 1995,1995-02-18
30-jan-1978,1978-01-30
"09, DEC 2010",2010-12-09
"22 october, 1997",1997-10-22
"JULY 5, 1977",1977-07-05
24 MARCH 1978,1978-03-24
25/02/95,1995-02-25
28/11/08,2008-11-28
15 SEP 1989,1989-09-15
28 sep 1972,1972-09-28
29 JUL 2005,2005-07-29
7 06 80,1980-06-07
january 5 1978,1978-01-05
APRIL 12 1995,1995-04-12
01/10/90,1990-10-01
"26, jun 1995",1995-06-26
21 08 90,1990-08-21
02-Jan-1990,1990-01-02
25/01/03,2003-01-25
27 november 1971,1971-11-27
"22, sep 1979",1979-09-22
"3 SEPTEMBER, 1979",1979-09-03
"February 15, 2010",2010-02-15
"13, Sep 1998",1998-09-13
24 april 1973,1973-04-24
7 10 90,1990-10-07
16 april 1989,1989-04-16
02/09/84,1984-09-02
"17, jun 1982",1982-06-17
April 7 2003,2003-04-07
21 02 70,1970-02-21
29.04.78,1978-04-29
april 6 2007,2007-04-06
22 09 93,1993-09-22
7 08 74,1974-08-07
"Monday, 15 January, 1973",1973-01-15
"01, JUN 1998",1998-06-01
29 09 02,2002-09-29
"december 30, 2008",2008-12-30
28 Jan 1991,1991-01-28
02-jul-2008,2008-07-02
13.10.00,2000-10-13
27-DEC-1992,1992-12-27
"MONDAY, 4 SEPTEMBER, 1995",1995-09-04
4 may 2002,2002-05-04
"31 DEC, 2018",2018-12-31
"21, mar 2011",2011-03-21
"Monday, 15 January, 1979",1979-01-15
"June 5, 1979",1979-06-05
MAY 7 2004,2004-05-07
24 apr 2013,2013-04-24
"Monday, 14 May, 2001",2001-05-14
"14, Aug 2000",2000-08-14
"28, MAY 2015",2015-05-28
July 23 2000,2000-07-23
20-FEB-1980,1980-02-20
14 JULY 2019,2019-07-14
"february 18, 1992",1992-02-18
29/01/76,1976-01-29
"7 Jul, 2012",2012-07-07
"22 march, 2015",2015-03-22
"June 8, 2012",2012-06-08
16-Nov-1997,1997-11-16
08 may 1996,1996-05-08
"November 4, 1985",1985-11-04
27 11 96,1996-11-27
25 01 93,1993-01-25
25-oct-2006,2006-10-25
"Monday, 12 February, 1973",1973-02-12
16 08 15,2015-08-16
26.02.00,2000-02-26
16.11.88,1988-11-16
15-Dec-2013,2013-12-15
10/01/76,1976-01-10
09.04.81,1981-04-09
"February 15, 2018",2018-02-15
"9 september, 1971",1971-09-09
04.12.08,2008-12-04
17 Nov 2012,2012-11-17
20 February 2018,2018-02-20
"7 JAN, 1991",1991-01-07
"6 march, 2008",2008-03-06
"26, NOV 2013",2013-11-26
"4 JUNE, 1978",1978-06-04
"26 oct, 2013",2013-10-26
"24 JANUARY, 2008",2008-01-24
18/10/75,1975-10-18
4 FEB 1983,1983-02-04
07 FEB 2012,2012-02-07
15 NOVEMBER 2006,2006-11-15
3 04 09,2009-04-03
"August 7, 1973",1973-08-07
"OCTOBER 21, 2008",2008-10-21
04 jul 2005,2005-07-04
21 Nov 1982,1982-11-21
19-May-2002,2002-05-19
16.03.04,2004-03-16
"9 april, 1971",1971-04-09
9 03 78,1978-03-09
october 18 2014,2014-10-18
"12, MAR 2006",2006-03-12
"26 march, 1982",1982-03-26
"17 apr, 1971",1971-04-17
"17, SEP 1988",1988-09-17
3 01 84,1984-01-03
10 SEP 1986,1986-09-10
"07, Jan 2018",2018-01-07
"tuesday, 9 june, 2009",2009-06-09
25 Mar 2000,2000-03-25
OCTOBER 5 1975,1975-10-05
23-Apr-2006,2006-04-23
19 Apr 2011,2011-04-19
"22 oct, 1991",1991-10-22
5 may 1997,1997-05-05
28 Jan 2010,2010-01-28
23 JANUARY 1973,1973-01-23
12 june 2003,2003-06-12
August 2 1971,1971-08-02
"18, Feb 1993",1993-02-18
28 September 1999,1999-09-28
14 04 82,1982-04-14
28.03.98,1998-03-28
21 AUGUST 1971,1971-08-21
"DECEMBER 4, 2005",2005-12-04
07 aug 1991,1991-08-07
30 december 1995,1995-12-30
03.07.87,1987-07-03
12/03/76,1976-03-12
"20 oct, 1977",1977-10-20
4 October 1976,1976-10-04
"13 nov, 2006",2006-11-13
11 june 1981,1981-06-11
02-jun-1989,1989-06-02
20 OCTOBER 1979,1979-10-20
07.06.82,1982-06-07
"23, MAY 1987",1987-05-23
"february 6, 1976",1976-02-06
30 jun 1980,1980-06-30
17/11/90,1990-11-17
18 SEP 1997,1997-09-18
"6 March, 2016",2016-03-06
"07, Jul 1981",1981-07-07
04.01.74,1974-01-04
25 October 2011,2011-10-25
20 feb 1992,1992-02-20
8 may 1982,1982-05-08
"07, Nov 1971",1971-11-07
17 JUL 2018,2018-07-17
"25, DEC 1973",1973-12-25
13-Apr-1990,1990-04-13
15-JUL-1996,1996-07-15
"september 20, 1976",1976-09-20
"12, OCT 1991",1991-10-12
11 SEPTEMBER 1979,1979-09-11
"february 3, 1998",1998-02-03
24 JANUARY 1992,1992-01-24
21-Jul-1987,1987-07-21
"SATURDAY, 22 JULY, 1995",1995-07-22
26 March 1978,1978-03-26
13.07.73,1973-07-13
14 OCTOBER 1983,1983-10-14
"tuesday, 22 april, 1986",1986-04-22
17.08.10,2010-08-17
17 NOVEMBER 2009,2009-11-17
04 feb 1986,1986-02-04
JULY 20 2003,2003-07-20
11.08.04,2004-08-11
29 April 2004,2004-04-29
march 15 1996,1996-03-15
"31 Oct, 1977",1977-10-31
29 Apr 1988,1988-04-29
"16, Feb 1974",1974-02-16
31 AUG 1991,1991-08-31
19 08 01,2001-08-19
"August 22, 2007",2007-08-22
13 SEPTEMBER 1997,1997-09-13
15 jun 1974,1974-06-15
december 13 2002,2002-12-13
20 DEC 1971,1971-12-20
"24 sep, 1997",1997-09-24
10.02.13,2013-02-10
november 27 1985,1985-11-27
8 APRIL 1971,1971-04-08
"26, Apr 1988",1988-04-26
"15 September, 2007",2007-09-15
"NOVEMBER 21, 2009",2009-11-21
"10 Dec, 2015",2015-12-10
28-nov-1976,1976-11-28
06-Oct-1986,1986-10-06
1 oct 2007,2007-10-01
"4 MAY, 2014",2014-05-04
JULY 19 1978,1978-07-19
"SEPTEMBER 24, 1990",1990-09-24
"01, Sep 2008",2008-09-01
05.09.97,1997-09-05
7 05 00,2000-05-07
17 sep 1975,1975-09-17
"07, Apr 2013",2013-04-07
21 January 2004,2004-01-21
5 November 1983,1983-11-05
9 SEP 1979,1979-09-09
"28, MAY 1995",1995-05-28
11 october 2006,2006-10-11
12 june 1981,1981-06-12
"07, sep 1986",1986-09-07
31 july 2006,2006-07-31
02-Nov-1998,1998-11-02
"12, oct 2007",2007-10-12
28 September 2000,2000-09-28
04/11/72,1972-11-04
25 JANUARY 1970,1970-01-25
14 august 2001,2001-08-14
29.03.12,2012-03-29
7 September 1989,1989-09-07
10-jun-2014,2014-06-10
23-May-1981,1981-05-23
14 01 70,1970-01-14
"MONDAY, 4 FEBRUARY, 1974",1974-02-04
"THURSDAY, 24 OCTOBER, 2002",2002-10-24
6 august 1988,1988-08-06
08 sep 2010,2010-09-08
27-jan-1987,1987-01-27
10 April 2016,2016-04-10
"14, nov 1995",1995-11-14
30 nov 1993,1993-11-30
08/01/13,2013-01-08
24/06/84,1984-06-24
october 27 2009,2009-10-27
23 sep 2004,2004-09-23
22 February 1989,1989-02-22
4 Feb 1973,1973-02-04
26 dec 1980,1980-12-26
May 6 2006,2006-05-06
26 APR 2008,2008-04-26
05 OCT 1974,1974-10-05
17 JUNE 1990,1990-06-17
8 feb 1976,1976-02-08
25/11/96,1996-11-25
12 july 2017,2017-07-12
"MAY 15, 1978",1978-05-15
"4 JUL, 1979",1979-07-04
5 May 2019,2019-05-05
"14, nov 2007",2007-11-14
January 6 1989,1989-01-06
MAY 25 1999,1999-05-25
"monday, 7 may, 1984",1984-05-07
JULY 17 2011,2011-07-17
09 MAY 2004,2004-05-09
"Friday, 30 August, 1991",1991-08-30
1 Jun 2016,2016-06-01
26.04.93,1993-04-26
march 23 2013,2013-03-23
"October 15, 1987",1987-10-15
MARCH 1 2018,2018-03-01
22 october 2000,2000-10-22
30/07/88,1988-07-30
26 SEP 1986,1986-09-26
"25, JAN 2015",2015-01-25
"thursday, 21 november, 1991",1991-11-21
01/04/93,1993-04-01
2 May 1984,1984-05-02
16-apr-2001,2001-04-16
18 OCTOBER 2010,2010-10-18
8 May 1992,1992-05-08
30 JAN 1971,1971-01-30
29 January 2017,2017-01-29
6 feb 1979,1979-02-06
28 December 2013,2013-12-28
"20, Feb 1970",1970-02-20
06 Jun 2011,2011-06-06
06-JUN-2002,2002-06-06
17 April 1970,1970-04-17
27 august 1970,1970-08-27
12-OCT-2015,2015-10-12
23.10.81,1981-10-23
"12 FEBRUARY, 1998",1998-02-12
28/10/07,2007-10-28
may 25 2017,2017-05-25
10-nov-2017,2017-11-10
"11, apr 2003",2003-04-11
"23 Sep, 1996",1996-09-23
"15 August, 2006",2006-08-15
"Thursday, 10 July, 1975",1975-07-10
4 March 2014,2014-03-04
"27 APR, 2014",2014-04-27
11.04.75,1975-04-11
"28 Aug, 2006",2006-08-28
9 february 1972,1972-02-09
September 15 2015,2015-09-15
"APRIL 17, 2000",2000-04-17
30 09 15,2015-09-30
26-may-1978,1978-05-26
8 JANUARY 1994,1994-01-08
12.08.95,1995-08-12
02/12/10,2010-12-02
"12 may, 1994",1994-05-12
"FRIDAY, 26 APRIL, 1996",1996-04-26
21 JANUARY 1982,1982-01-21
07 Jun 2017,2017-06-07
29 July 1970,1970-07-29
"JUNE 29, 1978",1978-06-29
"27 Jun, 2001",2001-06-27
"MARCH 19, 1995",1995-03-19
18 FEBRUARY 1983,1983-02-18
"3 APRIL, 2000",2000-04-03
21 Aug 1970,1970-08-21
27-JAN-1985,1985-01-27
"7 May, 1971",1971-05-07
17.02.89,1989-02-17
24 APRIL 2016,2016-04-24
06/04/18,2018-04-06
8 05 94,1994-05-08
13 jan 1983,1983-01-13
15 02 76,1976-02-15
30 SEP 2011,2011-09-30
19 July 2012,2012-07-19
"august 19, 1990",1990-08-19
"november 6, 2018",2018-11-06
18-Jan-1985,1985-01-18
"tuesday, 10 december, 1985",1985-12-10
09.08.03,2003-08-09
14 Sep 1994,1994-09-14
3 07 72,1972-07-03
"8 Feb, 1989",1989-02-08
16.07.03,2003-07-16
November 29 2017,2017-11-29
"friday, 9 february, 2018",2018-02-09
29 03 11,2011-03-29
"24 MAR, 1984",1984-03-24
27/06/70,1970-06-27
"May 6, 1983",1983-05-06
12 06 13,2013-06-12
"december 14, 1996",1996-12-14
20.07.77,1977-07-20
15 november 1988,1988-11-15
23 09 08,2008-09-23
January 18 2004,2004-01-18
"14, aug 2003",2003-08-14
"Saturday, 8 August, 1981",1981-08-08
20 jul 2007,2007-07-20
10 march 1983,1983-03-10
26/11/14,2014-11-26
"30, Jun 2008",2008-06-30
29 september 2015,2015-09-29
8 JUN 2016,2016-06-08
12 january 2011,2011-01-12
16.06.08,2008-06-16
11/12/81,1981-12-11
"june 13, 1974",1974-06-13
"9 JANUARY, 2010",2010-01-09
23 september 1978,1978-09-23
"5 Jun, 1974",1974-06-05
"3 SEPTEMBER, 1978",1978-09-03
"2 SEPTEMBER, 1987",1987-09-02
"OCTOBER 13, 2008",2008-10-13
7 july 1985,1985-07-07
6 AUG 2005,2005-08-06
8 aug 2019,2019-08-08
1 Sep 1988,1988-09-01
21 Jan 1983,1983-01-21
"February 20, 2016",2016-02-20
"july 29, 1971",1971-07-29
27 February 2017,2017-02-27
"14 FEB, 2016",2016-02-14
"8 APR, 2006",2006-04-08
25/10/11,2011-10-25
"THURSDAY, 19 MARCH, 1987",1987-03-19
27 APRIL 2016,2016-04-27
"12 february, 2008",2008-02-12
"November 21, 2000",2000-11-21
february 18 1970,1970-02-18
"24, jan 1999",1999-01-24
14.08.13,2013-08-14
21 oct 2015,2015-10-21
"27 MAR, 2014",2014-03-27
"july 13, 1973",1973-07-13
25-Dec-1991,1991-12-25
"JUNE 9, 1999",1999-06-09
8 09 97,1997-09-08
